Stkcd	Accper	Typrep	Fn02301	Fn02302	Fn02303	Fn02304	Fn02305	Fn02308	Fn02309	Fn02306	Fn02307	Fnother
600536	2016-12-31	1	1	SW-V7R2C01（IB013）_自主可控三槽交换机项目		5327340.8400	5327340.8400		5327340.8400		CNY	
600536	2016-12-31	1	1	FITAP-V2R1C01_802.11ac室外AP		415582.4500				415582.4500	CNY	
600536	2016-12-31	1	1	RT-V8R3C00（PR018）_NSR7300自主可控中端路由器		4501976.4300				4501976.4300	CNY	
600536	2016-12-31	1	1	RT-V8R4C00（PR021）_NSR7500E-X自主高端路由器		2554288.7000				2554288.7000	CNY	
600536	2016-12-31	1	1	SW-V9R1C00（PB009）_自主可控58支持堆叠		1052167.3900				1052167.3900	CNY	
600536	2016-12-31	1	1	SW-V9R1C01（PB009）_自主可控高端交换机		3957400.4500				3957400.4500	CNY	
600536	2016-12-31	1	1	合计		54865689.6100	42384274.1900		42384274.1900	12481415.4200	CNY	本期开发支出占本期研究开发项目支出总额的比例为5.65%。
600536	2015-12-31	1	1	中软睿税企业财税一体化软件V1.0		2988612.0200	2988612.0200		2988612.0200		CNY	
600536	2015-12-31	1	1	金税核心业务平台研发推广		20714660.0300	20714660.0300		20714660.0300		CNY	
600536	2015-12-31	1	1	合计		23703272.0500	23703272.0500		23703272.0500		CNY	本期开发支出占本期研究开发项目支出总额的比例为3.09%。
600536	2014-12-31	1	1	睿税企业服务平台V4.0		1261560.2300	1261560.2300		1261560.2300		CNY	
600536	2014-12-31	1	1	中软睿税企业服务平台微信版软件V1.0		800959.1100	800959.1100		800959.1100		CNY	
600536	2014-12-31	1	1	中软睿税财务报表工具包管理软件V1.0		925155.9900	925155.9900		925155.9900		CNY	
600536	2014-12-31	1	1	金税核心业务平台研发推广		27036425.7800	27036425.7800		27036425.7800		CNY	
600536	2014-12-31	1	1	合计		30024101.1100	30024101.1100		30024101.1100		CNY	本期开发支出占本期研究开发项目支出总额的比例为4.59%，期末通过公司内部研发形成的无形资产占无形资产期末账面价值的比例为44.31%。
600536	2013-12-31	1	1	金税核心业务平台研发推广		29948688.2700	29948688.2700		29948688.2700		CNY	
600536	2013-12-31	1	1	合计		29948688.2700	29948688.2700		29948688.2700		CNY	本期开发支出占本期研究开发项目支出总额的比例为5.13%，通过公司内部研发形成的无形资产占无形资产期末账面价值的比例为39.65%。
600545	2016-12-31	1	1	税云网络公司增值税管理平台费用		400000.0000				400000.0000	CNY	
600545	2016-12-31	1	1	合计		400000.0000				400000.0000	CNY	本账户期末余额较期初增加了400，000.00元，主要系本期委托开发软件系统所致。
600546	2016-12-31	1	1	大采高综采工作面高效快速过空巷技术研究		8884434.1900	8884434.1900	8884434.1900			CNY	
600546	2016-12-31	1	1	霍尔辛赫矿区可控震源地质勘探技术研究		5506559.4700	5506559.4700	5506559.4700			CNY	
600546	2016-12-31	1	1	低透气性煤层瓦斯抽采技术研究与应用		4342488.4500	4342488.4500	4342488.4500			CNY	
600546	2016-12-31	1	1	矿井瓦斯治理技术		4170333.1200	4170333.1200	4170333.1200			CNY	
600546	2016-12-31	1	1	0901楔形短壁综合机械化开采技术在边角煤回收中		4013167.0600	4013167.0600		4013167.0600		CNY	
600546	2016-12-31	1	1	松软厚煤层巷道快速掘进技术研究		3963501.2100	3963501.2100	3963501.2100			CNY	
600546	2016-12-31	1	1	动压影响三条下山巷道围岩变形规律及控制技术研究		3491049.7200	3491049.7200	3491049.7200			CNY	
600546	2016-12-31	1	1	0801综放工作面超高压注水软化煤层及夹矸技术		3006966.3700	3006966.3700		3006966.3700		CNY	
